,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_modified,country,bumplimit,imagelimit,country_name,omitted_posts,omitted_images,last_replies,trip
10,174887739,,,12/11/22(Sun)05:57:07,Anonymous,/brit/,Greta edition,1670708993739036,.jpg,640,480,250,187,1670756227468934,1670756227,W93eKuUmc8TYKiPdyou9oQ==,36454,0,,brit,292,59,1670760817,GB,0.0,0.0,United Kingdom,287.0,59.0,"[{'no': 174890292, 'now': '12/11/22(Sun)07:12:56', 'name': 'Anonymous', 'com': '<a href=""#p174890244"" class=""quotelink"">&gt;&gt;174890244</a><br>Used to get this a lot and then I got fat <br>Too much of a scrote to act on it 99% of the time', 'time': 1670760776, 'resto': 174887739, 'country': 'GB', 'country_name': 'United Kingdom'}, {'no': 174890296, 'now': '12/11/22(Sun)07:13:02', 'name': 'Anonymous', 'com': '<a href=""#p174890195"" class=""quotelink"">&gt;&gt;174890195</a><br>I have contained my rage for as long as possible, but I shall unleash my fury upon you like the crashing of a thousand waves', 'time': 1670760782, 'resto': 174887739, 'country': 'GB', 'country_name': 'United Kingdom'}, {'no': 174890302, 'now': '12/11/22(Sun)07:13:04', 'name': 'Anonymous', 'com': '<a href=""#p174890100"" class=""quotelink"">&gt;&gt;174890100</a><br>Had no real opinions on the issue when I had only ever seen bailey jay and sarina valentina posted here, wasn&#039;t until i saw a few in real life that I thought it&#039;s probably not something people should be doing to themselves.', 'time': 1670760784, 'resto': 174887739, 'country': 'AU', 'country_name': 'Australia'}, {'no': 174890303, 'now': '12/11/22(Sun)07:13:05', 'name': 'Anonymous', 'com': '<a href=""#p174890217"" class=""quotelink"">&gt;&gt;174890217</a><br><a href=""#p174890244"" class=""quotelink"">&gt;&gt;174890244</a><br><a href=""#p174890251"" class=""quotelink"">&gt;&gt;174890251</a><br>more of a repugnant', 'time': 1670760785, 'resto': 174887739, 'country': 'GB', 'country_name': 'United Kingdom'}, {'no': 174890325, 'now': '12/11/22(Sun)07:13:37', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;stay under a warm blanket</span><br><span class=""quote"">&gt;don&#039;t need to turn the heating on</span><br>putin must hate geniuses like me', 'time': 1670760817, 'resto': 174887739, 'country': 'GB', 'country_name': 'United Kingdom'}]",
11,174886214,,,12/11/22(Sun)04:57:07,Anonymous,,"Post beauties from your country. <br><br>Sadly not a lot of them here, the beautiful ones are either German or from the Balkans. Pic related is pure Swiss though.",1024px-Corinne_Suter_Feb_22_2020,.jpg,1024,1536,166,250,1670752627087396,1670752627,iH2QscPLNh1JUs7JzFpFFA==,239713,0,,post-beauties-from-your-country,11,7,1670760809,CH,0.0,0.0,Switzerland,6.0,4.0,"[{'no': 174889296, 'now': '12/11/22(Sun)06:45:18', 'name': 'Anonymous', 'com': 'Lol', 'time': 1670759118, 'resto': 174886214, 'country': 'FR', 'country_name': 'France'}, {'no': 174889344, 'now': '12/11/22(Sun)06:46:42', 'name': 'Anonymous', 'filename': 'licensed-image', 'ext': '.jpg', 'w': 2048, 'h': 1365, 'tn_w': 125, 'tn_h': 83, 'tim': 1670759202918564, 'time': 1670759202, 'md5': 'ANZmkiMnHtwV1rfOoM4ZEA==', 'fsize': 363223, 'resto': 174886214, 'country': 'FR', 'country_name': 'France'}, {'no': 174889452, 'now': '12/11/22(Sun)06:49:55', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;tfw no ski gf</span>', 'filename': 'iwYFcy3UPc4E', 'ext': '.jpg', 'w': 2048, 'h': 1152, 'tn_w': 125, 'tn_h': 70, 'tim': 1670759395994169, 'time': 1670759395, 'md5': 'U1wXh376A0NYs3J06hfpeA==', 'fsize': 201815, 'resto': 174886214, 'country': 'SE', 'country_name': 'Sweden'}, {'no': 174889602, 'now': '12/11/22(Sun)06:54:17', 'name': 'Anonymous', 'com': '<a href=""#p174886214"" class=""quotelink"">&gt;&gt;174886214</a><br><span class=""quote"">&gt;the beautiful ones are either German...</span><br>so that&#039;s where all our beautiful women are<br>don&#039;t think Swiss girls are bad-looking though', 'filename': '1665052562985109', 'ext': '.jpg', 'w': 383, 'h': 309, 'tn_w': 125, 'tn_h': 100, 'tim': 1670759657995668, 'time': 1670759657, 'md5': 'MaL15egwpeYTBoJPxwiPpA==', 'fsize': 25980, 'resto': 174886214, 'country': 'DE', 'country_name': 'Germany'}, {'no': 174890323, 'now': '12/11/22(Sun)07:13:29', 'name': 'Anonymous', 'com': '<a href=""#p174889344"" class=""quotelink"">&gt;&gt;174889344</a><br>Stop it, it&#039;s not fair, we don&#039;t have any beautiful women.', 'time': 1670760809, 'resto': 174886214, 'country': 'CH', 'country_name': 'Switzerland'}]",
12,174890288,,,12/11/22(Sun)07:12:50,Anonymous,,"<span class=""quote"">&gt;anglo women</span>",1670757934575199,.png,541,759,178,250,1670760770850377,1670760770,PJyjqDKs6MMbjP9PtJPNzw==,882149,0,,anglo-women,1,0,1670760808,IT,0.0,0.0,Italy,,,"[{'no': 174890322, 'now': '12/11/22(Sun)07:13:28', 'name': 'Anonymous', 'com': '<a href=""#p174890288"" class=""quotelink"">&gt;&gt;174890288</a><br>These people call russians orcs', 'time': 1670760808, 'resto': 174890288, 'country': 'RS', 'country_name': 'Serbia'}]",
13,174886183,,,12/11/22(Sun)04:56:13,Anonymous,,How are euros coping with the freezing temperatures?,1606860377424,.png,612,491,250,200,1670752573405777,1670752573,Tpj4GrRBjHw4E1XUy668DA==,99932,0,,how-are-euros-coping-with-the-freezing,53,6,1670760807,IR,0.0,0.0,Iran,48.0,6.0,"[{'no': 174889130, 'now': '12/11/22(Sun)06:40:36', 'name': 'little lolita', 'com': 'It&#039;s 8°C it&#039;s fine for one day it&#039;s not that much.', 'time': 1670758836, 'resto': 174886183, 'country': 'FR', 'country_name': 'France'}, {'no': 174889182, 'now': '12/11/22(Sun)06:42:11', 'name': 'little lolita', 'com': '<a href=""#p174889130"" class=""quotelink"">&gt;&gt;174889130</a><br>But don&#039;t live in Mediterranean area you&#039;re going to suffer.', 'time': 1670758931, 'resto': 174886183, 'country': 'FR', 'country_name': 'France'}, {'no': 174889319, 'now': '12/11/22(Sun)06:46:00', 'name': 'Anonymous', 'com': '<a href=""#p174886336"" class=""quotelink"">&gt;&gt;174886336</a><br>nope, I&#039;m in t-shirt, I guess it&#039;s 20 something indoors', 'time': 1670759160, 'resto': 174886183, 'country': 'RS', 'country_name': 'Serbia'}, {'no': 174889366, 'now': '12/11/22(Sun)06:47:25', 'name': 'Anonymous', 'com': '<a href=""#p174889319"" class=""quotelink"">&gt;&gt;174889319</a><br>post nipples', 'time': 1670759245, 'resto': 174886183, 'country': 'DE', 'country_name': 'Germany'}, {'no': 174890320, 'now': '12/11/22(Sun)07:13:27', 'name': 'Anonymous', 'com': '<a href=""#p174889319"" class=""quotelink"">&gt;&gt;174889319</a><br>Post anus.', 'time': 1670760807, 'resto': 174886183, 'country': 'ES', 'country_name': 'Spain'}]",
14,174888728,,,12/11/22(Sun)06:29:24,Anonymous,/deutsch/,Alter Würdige Ausgabe,1670480591275,.png,495,499,247,249,1670758164026797,1670758164,XXx9LkpUV2POBAF+iHkHAg==,418448,0,,deutsch,135,41,1670760837,DE,0.0,0.0,Germany,130.0,39.0,"[{'no': 174890299, 'now': '12/11/22(Sun)07:13:02', 'name': 'Anonymous', 'com': '<a href=""#p174890246"" class=""quotelink"">&gt;&gt;174890246</a><br>^^', 'time': 1670760782, 'resto': 174888728, 'country': 'DE', 'country_name': 'Germany'}, {'no': 174890308, 'now': '12/11/22(Sun)07:13:12', 'name': 'Anonymous', 'com': '<a href=""#p174890246"" class=""quotelink"">&gt;&gt;174890246</a><br>https://www.youtube.com/watch?v=hQ4<wbr>9zz49MxM<br>irl?', 'time': 1670760792, 'resto': 174888728, 'country': 'DE', 'country_name': 'Germany'}, {'no': 174890316, 'now': '12/11/22(Sun)07:13:23', 'name': 'Anonymous', 'com': '<a href=""#p174890279"" class=""quotelink"">&gt;&gt;174890279</a><br>halts maul, verkauf es mir impliziert ich habe es<br> ich behalte mein huhn du dummer spast', 'time': 1670760803, 'resto': 174888728, 'country': 'DE', 'country_name': 'Germany'}, {'no': 174890319, 'now': '12/11/22(Sun)07:13:26', 'name': 'Anonymous', 'com': '<a href=""#p174890163"" class=""quotelink"">&gt;&gt;174890163</a><br>Amateur', 'filename': '1650213650464', 'ext': '.webm', 'w': 800, 'h': 450, 'tn_w': 125, 'tn_h': 70, 'tim': 1670760806801655, 'time': 1670760806, 'md5': 'x1KTKLTNcLp0ekJeoM1izg==', 'fsize': 3006369, 'resto': 174888728, 'country': 'DE', 'country_name': 'Germany'}, {'no': 174890337, 'now': '12/11/22(Sun)07:13:57', 'name': 'Anonymous', 'com': '<a href=""#p174890299"" class=""quotelink"">&gt;&gt;174890299</a><br><a href=""#p174890308"" class=""quotelink"">&gt;&gt;174890308</a><br>VERFICKTE KACKE ICH HAB KEIN BOCK', 'filename': '1653136513325', 'ext': '.png', 'w': 468, 'h': 460, 'tn_w': 125, 'tn_h': 122, 'tim': 1670760837017189, 'time': 1670760837, 'md5': 'k4VLRMMnylxG9DrY29rAvQ==', 'fsize': 63973, 'resto': 174888728, 'country': 'DE', 'country_name': 'Germany'}]",
15,174885715,,,12/11/22(Sun)04:32:33,Anonymous,/fr/ - le fil francophone,"Édition dominicale<br>Ancien : <a href=""/int/thread/174866052#p174866052"" class=""quotelink"">&gt;&gt;174866052</a>",lolbappe,.webm,1280,720,250,141,1670751153966805,1670751153,9KPpVk4ZDObIQQdZeFpayQ==,1379857,0,,fr-le-fil-francophone,155,27,1670760804,FR,0.0,0.0,France,150.0,26.0,"[{'no': 174889979, 'now': '12/11/22(Sun)07:04:26', 'name': 'Anonymous', 'com': 'Pauvre Léonne', 'time': 1670760266, 'resto': 174885715, 'country': 'FR', 'country_name': 'France'}, {'no': 174890171, 'now': '12/11/22(Sun)07:09:38', 'name': 'Anonymous', 'com': '<a href=""#p174889663"" class=""quotelink"">&gt;&gt;174889663</a><br>Vu cette image hier sur /int/, toujours pas remis.', 'filename': '1670676418574562', 'ext': '.jpg', 'w': 1175, 'h': 883, 'tn_w': 125, 'tn_h': 93, 'tim': 1670760578510403, 'time': 1670760578, 'md5': 'C+/NLmdm+EeozB34vgk1zQ==', 'fsize': 137324, 'resto': 174885715, 'country': 'FR', 'country_name': 'France'}, {'no': 174890222, 'now': '12/11/22(Sun)07:11:02', 'name': 'Anonymous', 'com': 'BFFR = Be fucking for real', 'time': 1670760662, 'resto': 174885715, 'country': 'FR', 'country_name': 'France'}, {'no': 174890259, 'now': '12/11/22(Sun)07:12:04', 'name': 'Anonymous', 'com': 'Le gros cul d&#039;Ice Spice.', 'time': 1670760724, 'resto': 174885715, 'country': 'FR', 'country_name': 'France'}, {'no': 174890318, 'now': '12/11/22(Sun)07:13:24', 'name': 'Anonymous', 'com': 'ENLÈVE KEBAB enlève kebab<br>tu es le pire turc. tu es l&#039;idiot turc tu es l&#039;odeur turque. retourne en croatie. cousins croates, vous pouvez venir notre pays. vous vivrez dans le zoo….ahahahaha, bosnie nous ne vous pardonnerons jamais. cetnik rascal BAIse mais baise ton cul turc puant bosnie sqhipere shqipare..génocide turc meilleur jour de ma vie. je prends un bain de turcs morts. n&#039;oubliez pas 2GM .albianie nous tuons le roi, albanie retourne dans ta précieuse mongolie….hahahahaha idiots turcs et bosniaques sentent si mauvais..ouahouh je peux le sentir. ENLEVEZ KEBAB DES LOCAUX. vous serez pris. russie + états-unis + croatie + slovaquie = tuer la bosnie… vous serez 2GM / tupac vivant en serbie, tupac fait un album pour la serbie. rap rapide tupac serbie. nous sommes riches et avons de l&#039;or maintenant hahahaha ha grâce à tupac… tu es un turc puant… tu vis dans un taudis hahahaha, tu vis dans une yourte<br><br>tupac vivant numéro # 1 en serbie… .nique la croatie, ..NIQUe toi trou du cul turcs bons à rien je crache dans la bouche des yeux de ton drapeau et de ton pays. 2pac vivan et vrai sorcier fort tue tous les animaux de la ferme turque avec la magie du rap maintenant nous dominons la serba .présidant du zoo de singes georg bush niqu le grand satan et pond un œuf cet œuf éclot et la bosnie est née. bébé stupide né de l&#039;œuf, redonne notre terre, nous t&#039;écraserons comme un crâne de cochon. serbie meilleur pays', 'time': 1670760804, 'resto': 174885715, 'country': 'FR', 'country_name': 'France'}]",
16,174890317,,,12/11/22(Sun)07:13:23,Anonymous,Any other ESLs relate?,"When I was young I didn&#039;t know nigger was a racist slur. I only heard it from rappers so I thought it meant something like &quot;(black) friend&quot;. My friends and I called every black man a nigger with all the innocence in the world. New GTA game? Hey look, you can play as a nigger! Samuel L. Jackson on TV? That nigger is cool! I did not know what it truly meant until that one South Park episode where Randy said it.",1669564429791,.gif,320,240,250,187,1670760803971902,1670760803,4rXfD0NEDLMtIbkVuL8Vpw==,375963,0,,any-other-esls-relate,0,0,1670760803,ES,0.0,0.0,Spain,,,,
17,174888969,,,12/11/22(Sun)06:36:17,Anonymous,,"<span class=""quote"">&gt;racemixing is ba...</span>",Screenshot from 2022-12-11 12-35-36,.png,796,315,250,98,1670758577263532,1670758577,ReZHsgitVKbH5BpGJ4ZcJw==,110267,0,,racemixing-is-ba,21,4,1670760800,RS,0.0,0.0,Serbia,16.0,2.0,"[{'no': 174890116, 'now': '12/11/22(Sun)07:08:16', 'name': 'Anonymous', 'com': '<a href=""#p174888969"" class=""quotelink"">&gt;&gt;174888969</a><br><span class=""quote"">&gt;Racemixing</span><br>https://www.sciencedaily.com/releas<wbr>es/2008/08/080817223530.htm<br>http://archive.is/nKEF0<br>https://www.ncbi.nlm.nih.gov/pubmed<wbr>/15390318<br>http://archive.is/5kPn1<br>Some malformation phenotypes appear to vary in their risk based on mixed racial-ethnic groupings.<br>https://www.ncbi.nlm.nih.gov/pmc/ar<wbr>ticles/PMC2867623/<br>http://archive.is/gyKM6<br>Mixed race black and white couples face higher odds of prematurity and low birth weight, which appear to contribute to the substantially higher demonstrated risk for stillbirth.<br>https://www.ncbi.nlm.nih.gov/pmc/ar<wbr>ticles/PMC1448064/<br>http://archive.is/hbpsV<br>Adolescents who identify themselves as mixed race are at higher health and behavior risk than those of 1 race.<br>https://m.medicalxpress.com/news/20<wbr>09-05-mixed-race-patients-struggle-<wbr>marrow-donors.html<br>http://archive.is/ItFpE<br>Mixed-race patients struggle to find marrow donors<br>http://jnci.oxfordjournals.org/cont<wbr>ent/98/18/1270.full<br>http://archive.is/vjomQ<br>A variant of the gene ApoE4 is a strong genetic risk factor for early-onset Alzheimer&#039;s disease, and the characteristic most likely to raise or lower that risk is race.', 'filename': '1609020625219', 'ext': '.jpg', 'w': 492, 'h': 2346, 'tn_w': 26, 'tn_h': 125, 'tim': 1670760496416436, 'time': 1670760496, 'md5': '9V5HiHzFGMgPDuSrNFkWXA==', 'fsize': 609803, 'resto': 174888969, 'country': 'US', 'country_name': 'United States'}, {'no': 174890160, 'now': '12/11/22(Sun)07:09:19', 'name': 'Anonymous', 'com': '<a href=""#p174890116"" class=""quotelink"">&gt;&gt;174890116</a><br><span class=""quote"">&gt;part 2</span><br>http://msu.edu/~renn/RHE-_mixed_rac<wbr>e.pdf<br>http://sociobiologicalmusings.blogs<wbr>pot.ca/2011/10/problems-with-mixed-<wbr>race-marriages-and.html<br>http://nature.com/scitable/topicpag<wbr>e/haldane-s-rule-the-heterogametic-<wbr>sex-1144<br><br><span class=""quote"">&gt;Outbreeding depression</span><br>https://en.wikipedia.org/wiki/Outbr<wbr>eeding_depression<br>Asian-white couples face distinct pregnancy risks, Stanford/Packard study finds<br>http://med.stanford.edu/news/all-ne<wbr>ws/2008/10/asian-white-couples-face<wbr>-distinct-pregnancy-risks-stanfordp<wbr>ackard-study-finds.html<br>1/3 of hapas (white+asian) suffer from mental illness<br>https://www.ucdavis.edu/news/biraci<wbr>al-asian-americans-and-mental-healt<wbr>h?id=8732<br>Most congenital problems are more common on mixed-race babies:<br>https://www.ncbi.nlm.nih.gov/pubmed<wbr>/15390318<br>Race mixing can trigger dental problems (in Portuguese, talking about this problem in Brazil)<br>https://www.youtube.com/watch?v=WH7<wbr>narf8Kzc [Embed] [Open] [Open]<br>Prematurity and Low Birth Weight are a lot more common in mixed-race babies<br>https://www.ncbi.nlm.nih.gov/pmc/ar<wbr>ticles/PMC2867623/<br>Mixed-race people have the highest mental illness rates:<br>https://www.unc.edu/news/archives/o<wbr>ct03/udry10302003.html<br>Organ donations must be from person with the same race and similar genetics, due to this, mixed-race people for having peculiar genetic combinations face challenges when they try to receive organ donations<br>http://content.time.com/time/health<wbr>/article/0,8599,1993074,00.html<br>Teenagers who identify as mixed-race have greater health and behavioural risks than those who identify with only one race:<br>http://www.ncbi.nlm.nih.gov/pmc/art<wbr>icles/PMC1448064/<br>Mulatto teenagers show much more anti-social behaviour than both black and whites teenagers:<br>http://www.msu.edu/~renn/RHE-_mixed<wbr>_race.pdf', 'filename': '1606340051893', 'ext': '.jpg', 'w': 3888, 'h': 2196, 'tn_w': 125, 'tn_h': 70, 'tim': 1670760559388710, 'time': 1670760559, 'md5': 'LJW4MmqVRIdLakk7FgTQyQ==', 'fsize': 1949669, 'resto': 174888969, 'country': 'US', 'country_name': 'United States'}, {'no': 174890197, 'now': '12/11/22(Sun)07:10:21', 'name': 'Anonymous', 'com': '<a href=""#p174890160"" class=""quotelink"">&gt;&gt;174890160</a><br><span class=""quote"">&gt;part 3</span><br>Race can affect IVF outcome<br>https://www.sciencedaily.com/releas<wbr>es/2016/08/160818212907.htm<br>&quot;the study found that White Irish, South Asian Indian, South Asian Bangladeshi, South Asian Pakistani, Black African, and Other Asian women had a significantly lower odds of a live birth than White British women.&quot;<br>Less successful for Asians<br>https://www.reuters.com/article/us-<wbr>ivf-successful-s-idUSTRE61M54T20100<wbr>223<br>presumably due to higher testosterone (dat manjaw and bad WHR)<br>Lower odds of non-white live birth<br>https://www.fertstert.org/article/S<wbr>0015-0282(15)00359-3/fulltext<br><br>White/Black babies are less healthy than White babies.<br>Source: https://www.ncbi.nlm.nih.gov/pmc/ar<wbr>ticles/PMC2867623/<br><span class=""quote"">&gt;Mixed race couples are more likely to have stillborn babies than same-race couples.</span><br>Source: https://www.ncbi.nlm.nih.gov/pubmed<wbr>/15994621<br><span class=""quote"">&gt;Black-White children are more likely than both Black and Whites to make poor decisions.</span><br>Source: http://www.nber.org/papers/w14192<br><span class=""quote"">&gt;Mixed race kids suffer from low self-esteem, social isolation, and poor family dynamics.</span><br>Source: http://www.ncbi.nlm.nih.gov/pmc/art<wbr>icles/PMC1448064/<br><span class=""quote"">&gt;Mixed race children are more likely to have health problems, high stress, smoke, and drink.</span><br>Source: http://www.ncbi.nlm.nih.gov/pmc/art<wbr>icles/PMC1448064/<br><span class=""quote"">&gt;interracial people cannot receive organ donations.</span><br>Source: http://content.time.com/time/health<wbr>/article/0,8599,1993074,00.html', 'time': 1670760621, 'resto': 174888969, 'country': 'US', 'country_name': 'United States'}, {'no': 174890224, 'now': '12/11/22(Sun)07:11:04', 'name': 'Anonymous', 'com': '<a href=""#p174889815"" class=""quotelink"">&gt;&gt;174889815</a><br>Evo odmah ciganinu', 'time': 1670760664, 'resto': 174888969, 'country': 'RS', 'country_name': 'Serbia'}, {'no': 174890314, 'now': '12/11/22(Sun)07:13:20', 'name': 'Anonymous', 'com': '<a href=""#p174890116"" class=""quotelink"">&gt;&gt;174890116</a><br><a href=""#p174890160"" class=""quotelink"">&gt;&gt;174890160</a><br><a href=""#p174890197"" class=""quotelink"">&gt;&gt;174890197</a><br>how does this apply to groups who are products of previous large scale race-mixing like latinos and east-Africans?', 'time': 1670760800, 'resto': 174888969, 'country': 'SD', 'country_name': 'Sudan'}]",
18,174888211,,,12/11/22(Sun)06:12:21,Z,,"<span class=""quote"">&gt;Ukraine is winni-ACK</span>",LOL,.png,632,617,250,244,1670757141775073,1670757141,gZm5h2IIu0T6VeYd857elQ==,418997,0,,ukraine-is-winniack,33,4,1670760798,DE,0.0,0.0,Germany,28.0,4.0,"[{'no': 174890157, 'now': '12/11/22(Sun)07:09:19', 'name': 'Anonymous', 'com': '<a href=""#p174890077"" class=""quotelink"">&gt;&gt;174890077</a><br>who the fuck asked you ho chi min', 'time': 1670760559, 'resto': 174888211, 'country': 'RS', 'country_name': 'Serbia'}, {'no': 174890191, 'now': '12/11/22(Sun)07:10:08', 'name': 'Anonymous', 'com': '<a href=""#p174888374"" class=""quotelink"">&gt;&gt;174888374</a><br><span class=""quote"">&gt;dick black(politician)</span><br>This is the most american thing i have seen all year', 'time': 1670760608, 'resto': 174888211, 'country': 'IQ', 'country_name': 'Iraq'}, {'no': 174890205, 'now': '12/11/22(Sun)07:10:35', 'name': 'Anonymous', 'com': '<a href=""#p174890153"" class=""quotelink"">&gt;&gt;174890153</a><br>I will always defend my brothers, just like you defend jewish bankers interests', 'time': 1670760635, 'resto': 174888211, 'country': 'RS', 'country_name': 'Serbia'}, {'no': 174890283, 'now': '12/11/22(Sun)07:12:44', 'name': 'Anonymous', 'com': '<a href=""#p174888895"" class=""quotelink"">&gt;&gt;174888895</a><br><span class=""quote"">&gt;30k dead NATO</span><br><span class=""quote"">&gt;20 million dead vatnigs</span>', 'time': 1670760764, 'resto': 174888211, 'country': 'US', 'country_name': 'United States'}, {'no': 174890313, 'now': '12/11/22(Sun)07:13:18', 'name': 'Anonymous', 'com': '<a href=""#p174890205"" class=""quotelink"">&gt;&gt;174890205</a><br>Yes, your brothers that worked so hard to successfully stop NATO from expanding your anus in the 90s', 'time': 1670760798, 'resto': 174888211, 'country': 'AU', 'country_name': 'Australia'}]",
19,174887577,,,12/11/22(Sun)05:51:59,Anonymous,,"<span class=""quote"">&gt;Canadian coins</span>",1670755849198,.jpg,1200,626,250,130,1670755919900289,1670755919,WrlprlL27zZY789oa5B7Jw==,95773,0,,canadian-coins,2,0,1670760794,BR,0.0,0.0,Brazil,,,"[{'no': 174889269, 'now': '12/11/22(Sun)06:44:44', 'name': 'Anonymous', 'com': 'Is this real? Looks kino af', 'time': 1670759084, 'resto': 174887577, 'country': 'DE', 'country_name': 'Germany'}, {'no': 174890311, 'now': '12/11/22(Sun)07:13:14', 'name': 'Anonymous', 'com': '<a href=""#p174889269"" class=""quotelink"">&gt;&gt;174889269</a><br>Yeah, the mint is making black toonies to commemorate the Queen', 'time': 1670760794, 'resto': 174887577, 'country': 'CA', 'country_name': 'Canada'}]",
20,174887163,,,12/11/22(Sun)05:37:08,Anonymous,Has time sped up in your cunt??,"I don&#039;t check the news for a few days and<br><span class=""quote"">&gt;coup in Germany</span><br><span class=""quote"">&gt;World Cup assassination</span><br><span class=""quote"">&gt;Attacks inside Russia, Crimea offensive</span><br><span class=""quote"">&gt;multiple Revolutions in other countries</span><br><span class=""quote"">&gt;2023 is days away</span><br>I can&#039;t cope...<br>and then i have unread texts i&#039;m avoiding<br>answer:yes<br><br>the fuck is this rollercoaster?",631b72adcedfe,.jpg,640,574,250,224,1670755028297450,1670755028,ZlLzVA+4UIOrvag3/Jqqkw==,56682,0,,has-time-sped-up-in-your-cunt,13,2,1670760794,US,0.0,0.0,United States,8.0,2.0,"[{'no': 174888318, 'now': '12/11/22(Sun)06:15:51', 'name': 'Anonymous', 'com': '<a href=""#p174887163"" class=""quotelink"">&gt;&gt;174887163</a><br>That image is starting to become really compressed', 'time': 1670757351, 'resto': 174887163, 'country': 'AU', 'country_name': 'Australia'}, {'no': 174888665, 'now': '12/11/22(Sun)06:27:16', 'name': 'Anonymous', 'com': '<a href=""#p174887163"" class=""quotelink"">&gt;&gt;174887163</a><br>yeah, and time just flows like really faster in general. Its like one hour already pass in just a quick glance. The multiple earthquake and volcano eruption here, something&#039;s definitely up. We&#039;re finally reaching the epiloque guys; either that or the jews at CERN has finally done something.', 'time': 1670758036, 'resto': 174887163, 'country': 'ID', 'country_name': 'Indonesia'}, {'no': 174889929, 'now': '12/11/22(Sun)07:03:00', 'name': 'Anonymous', 'com': 'that is normal<br>as you age, you start feeling like time is going faster', 'time': 1670760180, 'resto': 174887163, 'country': 'IT', 'country_name': 'Italy'}, {'no': 174890003, 'now': '12/11/22(Sun)07:05:02', 'name': 'Anonymous', 'com': '<a href=""#p174887163"" class=""quotelink"">&gt;&gt;174887163</a><br>I&#039;ve been unemployed since 2017 and every year has felt the same to me since then. Couldn&#039;t tell you whether any random event in my life happened 2 years or 5 years ago, it&#039;s all the same to me. Nothing distinguishes the years.', 'time': 1670760302, 'resto': 174887163, 'country': 'GB', 'country_name': 'United Kingdom'}, {'no': 174890309, 'now': '12/11/22(Sun)07:13:14', 'name': 'Anonymous', 'com': '<a href=""#p174888295"" class=""quotelink"">&gt;&gt;174888295</a><br>gem', 'time': 1670760794, 'resto': 174887163, 'country': 'AR', 'country_name': 'Argentina'}]",
21,174887058,,,12/11/22(Sun)05:33:16,Anonymous,Sverigetråden - Självgoda upplagan,,1657638305225,.png,441,272,250,154,1670754796418355,1670754796,OWoTmMsiNpGTG/v8Ybluvw==,79815,0,,sverigetrden-sjlvgoda-upplagan,162,27,1670760789,SE,0.0,0.0,Sweden,157.0,26.0,"[{'no': 174890255, 'now': '12/11/22(Sun)07:12:01', 'name': 'Anonymous', 'com': '<a href=""#p174890180"" class=""quotelink"">&gt;&gt;174890180</a><br>Ägg är inte dåliga. Vågar du gambla på salmonella kan jag säga att vill du bli riktigt brutalt muskulös så drick råa ägg. jag gjorde det i ett år för jag ville bulka. Jag gick upp enormt i muskelmassa och kroppshydda utan att bli fet.', 'time': 1670760721, 'resto': 174887058, 'country': 'SE', 'country_name': 'Sweden'}, {'no': 174890262, 'now': '12/11/22(Sun)07:12:08', 'name': 'Anonymous', 'com': '<a href=""#p174890230"" class=""quotelink"">&gt;&gt;174890230</a><br>En svensk &quot;soldat&quot; hade krossats som en insekt asg', 'time': 1670760728, 'resto': 174887058, 'country': 'SE', 'country_name': 'Sweden'}, {'no': 174890265, 'now': '12/11/22(Sun)07:12:11', 'name': 'Anonymous', 'com': '<a href=""#p174890219"" class=""quotelink"">&gt;&gt;174890219</a><br>Sparar den', 'time': 1670760731, 'resto': 174887058, 'country': 'SE', 'country_name': 'Sweden'}, {'no': 174890286, 'now': '12/11/22(Sun)07:12:48', 'name': 'Anonymous', 'com': '<a href=""#p174890255"" class=""quotelink"">&gt;&gt;174890255</a><br><span class=""quote"">&gt;. Vågar du gambla på salmonella ka</span><br>Va? Vi har inte salmonella i svenska ägg, köpte du ägg från något babbeland eller', 'time': 1670760768, 'resto': 174887058, 'country': 'SE', 'country_name': 'Sweden'}, {'no': 174890307, 'now': '12/11/22(Sun)07:13:09', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;Du har begått ett brott mot Svea rikes lag</span>', 'filename': '1667331701293674', 'ext': '.jpg', 'w': 320, 'h': 320, 'tn_w': 125, 'tn_h': 125, 'tim': 1670760789934767, 'time': 1670760789, 'md5': 'dtHc99ZTGSApSFSXDI1YLg==', 'fsize': 40203, 'resto': 174887058, 'country': 'SE', 'country_name': 'Sweden'}]",
