,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,custom_spoiler,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images
10,71365613,,,12/12/22(Mon)05:18:09,Anonymous,,"Reiko#3333 has resurfaced, does anyone have his dox?",910742DB-A790-47C2-9E6E-9FC26ACE894E,.jpg,1080,753,250,174,1670840289362123,1670840289,n1b4uU8Eriy/6f40KB1jtA==,139917,0,,reiko3333-has-resurfaced-does-anyone-have-his-dox,0,93,19,"[{'no': 71366454, 'now': '12/12/22(Mon)07:11:44', 'name': 'Anonymous', 'com': '<a href=""#p71366440"" class=""quotelink"">&gt;&gt;71366440</a><br><span class=""quote"">&gt;exposing </span><br><br>He was already exposed years ago, it took piece of shit normies this long to finally sink their laws in. This isn&#039;t doing anyone any favors, it&#039;s just more chance for them to point and laugh at &quot;the freaks&quot;.', 'time': 1670847104, 'resto': 71365613}, {'no': 71366461, 'now': '12/12/22(Mon)07:12:30', 'name': 'Anonymous', 'com': '<a href=""#p71366454"" class=""quotelink"">&gt;&gt;71366454</a><br>He never got doxxed or even arrested troon', 'time': 1670847150, 'resto': 71365613}, {'no': 71366467, 'now': '12/12/22(Mon)07:13:38', 'name': 'Anonymous', 'com': '<a href=""#p71365613"" class=""quotelink"">&gt;&gt;71365613</a><br>Real shit though are there any good robot discords to join?', 'time': 1670847218, 'resto': 71365613}, {'no': 71366469, 'now': '12/12/22(Mon)07:14:15', 'name': 'Anonymous', 'com': '<a href=""#p71366461"" class=""quotelink"">&gt;&gt;71366461</a><br>He absolutely got doxxed, not sure about arrested though.', 'time': 1670847255, 'resto': 71365613}, {'no': 71366470, 'now': '12/12/22(Mon)07:14:20', 'name': 'Anonymous', 'com': '<a href=""#p71365884"" class=""quotelink"">&gt;&gt;71365884</a><br><a href=""#p71365876"" class=""quotelink"">&gt;&gt;71365876</a><br><br>Wasn&#039;t a troll at all. Nice consensus cracking', 'time': 1670847260, 'resto': 71365613}]",1670847260,0.0,0.0,88.0,19.0
11,71366443,,,12/12/22(Mon)07:09:01,Anonymous,,"would you rather extract oil from a sunflower, a peanut, a grape seed, or corn",A7DE6E4E-7006-41B8-A184-9FA66549E158,.jpg,1080,2486,108,250,1670846941828536,1670846941,SoZ0BvwyZYpiKwoxAJTjfA==,549990,0,,would-you-rather-extract-oil-from-a-sunflower-a,0,1,0,"[{'no': 71366468, 'now': '12/12/22(Mon)07:14:02', 'name': 'Anonymous', 'com': '<a href=""#p71366443"" class=""quotelink"">&gt;&gt;71366443</a><br>What does this mean? Why would I care?', 'time': 1670847242, 'resto': 71366443}]",1670847242,0.0,0.0,,
12,71366466,,,12/12/22(Mon)07:13:10,Anonymous,,I hate how women can get away with so much. This bitch keeps trying to have sex with me no matter how much I tell her to stop. I wouldn&#039;t even mind but then I see her post on the internet about how all men are gross rapists and such. inb4 &quot;normalfag get out&quot; she is a super annoying pink haired feminist liboid who wants to be a police officer.,4671272154214,.jpg,1439,1410,250,244,1670847190362570,1670847190,Uu2FnN1XXvtUCCqRXj+nGQ==,178226,0,,i-hate-how-women-can-get-away-with-so-much-this,0,0,0,,1670847190,0.0,0.0,,
13,71365308,,,12/12/22(Mon)04:38:40,Anonymous,,I suffer as a Filipino Canadian fembot. Why cant I be white or East Asian? Filipinos disgust me,350EE158-C7D3-4A31-AAB4-39A6796F4DAE,.jpg,350,350,250,250,1670837920841013,1670837920,ZwyeaOs7p365rorYkB7RrA==,15199,0,,i-suffer-as-a-filipino-canadian-fembot-why-cant-i,0,63,7,"[{'no': 71366175, 'now': '12/12/22(Mon)06:24:10', 'name': 'Anonymous', 'com': 'How do we stop our women being FLIPPED?', 'filename': '12522C3E-B5CF-43DC-9C36-388AED07070D', 'ext': '.jpg', 'w': 1077, 'h': 839, 'tn_w': 125, 'tn_h': 97, 'tim': 1670844250250589, 'time': 1670844250, 'md5': 'SKS89mllZ4sp/XSGZ+OubQ==', 'fsize': 892474, 'resto': 71365308}, {'no': 71366206, 'now': '12/12/22(Mon)06:28:48', 'name': 'Anonymous', 'com': 'The FLIPPING of white women must be stopped!', 'filename': 'A47D0425-6448-4C08-9CEF-E090ED65A636', 'ext': '.jpg', 'w': 1098, 'h': 1556, 'tn_w': 88, 'tn_h': 125, 'tim': 1670844528612949, 'time': 1670844528, 'md5': 'Hm7gPEutfGfYu2wsIgdfHQ==', 'fsize': 1072867, 'resto': 71365308}, {'no': 71366272, 'now': '12/12/22(Mon)06:38:40', 'name': 'Anonymous', 'com': '<a href=""#p71366026"" class=""quotelink"">&gt;&gt;71366026</a><br>I think Quebecois boys r cute<br><a href=""#p71366050"" class=""quotelink"">&gt;&gt;71366050</a><br><span class=""quote"">&gt;real Asian</span><br><span class=""quote"">&gt;f*lipino</span><br>Pick one<br><a href=""#p71366059"" class=""quotelink"">&gt;&gt;71366059</a><br>White boys only like white or real (east) Asian girls and Im not fat<br><a href=""#p71366117"" class=""quotelink"">&gt;&gt;71366117</a><br>f*lipinos are not real Asians<br><a href=""#p71366122"" class=""quotelink"">&gt;&gt;71366122</a><br>Not fat just f*lipino. White and East Asian boys only like white or East Asian girls<br><a href=""#p71366133"" class=""quotelink"">&gt;&gt;71366133</a><br>I dont want f*lipino men. They should all be castrated<br><a href=""#p71366149"" class=""quotelink"">&gt;&gt;71366149</a><br>Unbelievable<br><a href=""#p71366167"" class=""quotelink"">&gt;&gt;71366167</a><br>R u cute and white or East Asian?<br><a href=""#p71366175"" class=""quotelink"">&gt;&gt;71366175</a><br>Nobody likes f*lipino men<br><a href=""#p71366206"" class=""quotelink"">&gt;&gt;71366206</a><br>White girls dont like f*lipino men lmao', 'time': 1670845120, 'resto': 71365308}, {'no': 71366281, 'now': '12/12/22(Mon)06:39:51', 'name': 'Anonymous', 'com': '<a href=""#p71366272"" class=""quotelink"">&gt;&gt;71366272</a><br>your bait is weak we used to have more subtlety back in the day', 'time': 1670845191, 'resto': 71365308}, {'no': 71366465, 'now': '12/12/22(Mon)07:13:07', 'name': 'Anonymous', 'com': '<a href=""#p71366272"" class=""quotelink"">&gt;&gt;71366272</a><br>So, are you actually lonely or did you just come here to complain about nothing? <br><br>What exactly is it about your race that makes your life harder? What opportunities are you missing out on that you otherwise would have had if you were white or east asian?<br><br><br>I&#039;m black, grew up in china town in toronto, went to majority asian schools and they NEVER were self-hating. They stuck together, supported each other, and generally excelled. They had pride in who they were and treated everyone pretty decently, even me. <br><br>You&#039;re probably just some buck broken asian chick whos surrounded by ytoids so you hate yourself. <br><br>My advice: <br>Either Move closer to china town or literally just live in asia for a while.', 'time': 1670847187, 'resto': 71365308}]",1670847187,0.0,0.0,58.0,5.0
14,71366258,,,12/12/22(Mon)06:35:01,Anonymous,Slavic Girls,Slavic girls are so cute. How do I get a Slavic gf as a White Aussie? Which are best for Western guys? What do they find attractive? How do I impress them?,E1BAF9CE-01A6-4159-A68E-581F81A2F9F4,.jpg,576,1024,140,250,1670844901312107,1670844901,WvVpNiZMgnYt50cY5Ho9cA==,81093,0,,slavic-girls,0,6,3,"[{'no': 71366280, 'now': '12/12/22(Mon)06:39:42', 'name': 'Anonymous', 'com': '<a href=""#p71366274"" class=""quotelink"">&gt;&gt;71366274</a><br>So how do I get them? How do I make them like me?', 'time': 1670845182, 'resto': 71366258}, {'no': 71366320, 'now': '12/12/22(Mon)06:46:17', 'name': 'Anonymous', 'com': '<a href=""#p71366280"" class=""quotelink"">&gt;&gt;71366280</a><br>Be funny and attractive usually works.', 'time': 1670845577, 'resto': 71366258}, {'no': 71366428, 'now': '12/12/22(Mon)07:06:30', 'name': 'Anonymous', 'com': '<a href=""#p71366258"" class=""quotelink"">&gt;&gt;71366258</a><br>Theyre Asian men only, dude. sorry', 'filename': 'B018DAF8-537A-4137-AC32-4A11B63739FE', 'ext': '.jpg', 'w': 440, 'h': 612, 'tn_w': 89, 'tn_h': 125, 'tim': 1670846790634680, 'time': 1670846790, 'md5': 'dpQNnnKwTnC82dLWcOaMTg==', 'fsize': 78337, 'resto': 71366258}, {'no': 71366436, 'now': '12/12/22(Mon)07:07:29', 'name': 'Anonymous', 'com': 'All Russian girls are built for big mongol and big central Asian hapa cock', 'filename': '2994F5C1-4E39-4333-8E34-33EF5B82447E', 'ext': '.jpg', 'w': 2177, 'h': 1097, 'tn_w': 125, 'tn_h': 62, 'tim': 1670846849031599, 'time': 1670846849, 'md5': 'QO4U6xzAYOCKb/sABT2X9g==', 'fsize': 461612, 'resto': 71366258}, {'no': 71366464, 'now': '12/12/22(Mon)07:12:50', 'name': 'Anonymous', 'com': '<a href=""#p71366320"" class=""quotelink"">&gt;&gt;71366320</a><br>Pretty general advice but true<br><a href=""#p71366428"" class=""quotelink"">&gt;&gt;71366428</a><br><a href=""#p71366436"" class=""quotelink"">&gt;&gt;71366436</a><br>The century of humiliation was the best century. Asians kneel when in the prescience of Anglo Chads', 'filename': 'D163D451-A3E8-4DDA-A81F-2E68B23326C6', 'ext': '.jpg', 'w': 1024, 'h': 705, 'tn_w': 125, 'tn_h': 86, 'tim': 1670847170918060, 'time': 1670847170, 'md5': '1RScYLh3QTyOPkOWZY8nCA==', 'fsize': 286817, 'resto': 71366258}]",1670847170,0.0,0.0,1.0,0.0
15,71359977,,,12/11/22(Sun)19:49:31,Anonymous,/drugfeel/ - #898,"psychonautwiki.org<br>youtube.com/watch?v=r94qU6bWVVY<br>youtube.com/watch?v=QRArM5Ev4EE<br><br><span class=""quote"">&gt;Archived Threads</span><br>https://desuarchive.org/r9k/search/<wbr>subject/%2Fdrugfeels%2F/order/asc/<br>https://desuarchive.org/r9k/search/<wbr>subject/%2Fdrugfeel%2F/order/asc/",drugfeel,.png,900,400,250,111,1670806171707581,1670806171,9eP7oq0GPAPzml/UQph/Lw==,65639,0,,drugfeel-898,0,104,33,"[{'no': 71366119, 'now': '12/12/22(Mon)06:18:15', 'name': 'Anonymous', 'com': '<a href=""#p71359977"" class=""quotelink"">&gt;&gt;71359977</a><br>What&#039;s everyone else on tonight? Myself?<br><span class=""quote"">&gt;White grapefruit juice, magnesium complex and black pepper extract injested around midday.</span><br><span class=""quote"">&gt;after that popped 500mg Carisorodol, 35mg diazepam, 3mg clonazepam, 50mg promethazine, couple shots of whiskey and an oxy 40(slow release) + been smoking lye all day</span><br><span class=""quote"">&gt;sipping gradually on some oxycodone syrup (60mg/24oz soda)</span><br><span class=""quote"">&gt;not sure if i should crush up an oxy 80 for some nose candy, or pop some MS contins...</span><br><span class=""quote"">&gt;ill probably go with the oxy bc i love mixing it with d-amphetamine and railing it</span>', 'time': 1670843895, 'resto': 71359977}, {'no': 71366146, 'now': '12/12/22(Mon)06:21:13', 'name': 'Anonymous', 'com': '<a href=""#p71366119"" class=""quotelink"">&gt;&gt;71366119</a><br>I wanna do some ket but i know that wont mix with my current cocktail, might pop some more soma or perhaps some ambien.<br>Certified wreck over here AMA! :)', 'time': 1670844073, 'resto': 71359977}, {'no': 71366177, 'now': '12/12/22(Mon)06:24:17', 'name': 'Anonymous', 'com': '<a href=""#p71366119"" class=""quotelink"">&gt;&gt;71366119</a><br>interesting, i dunno if would want to just combine everything plus the kitchen sink. like i get some, two or three maybe with synergies... but adding everything seems like it would be less than the sum of parts as well as hangover+++ type stuff or comedown intensity increase due to the stress the neurotransmitters and body are pumping away at. each to their own tho. And I could be chatting chit about it.', 'time': 1670844257, 'resto': 71359977}, {'no': 71366250, 'now': '12/12/22(Mon)06:33:56', 'name': 'Anonymous', 'com': '<a href=""#p71366177"" class=""quotelink"">&gt;&gt;71366177</a><br>This is literally an average monday night for me, I could act sober if i had to...<br>Apart from the benzos, and overlap of opioids, I don&#039;t see too many overlaps.<br>The soma, prometh both potentiate opiods n bnezos.<br>they dont call Soma, Oxy, and alprazolam &quot;the holy trinity&quot; for nothing.<br>I might do some nitrous and listen to some bad rap/ambient music', 'time': 1670844836, 'resto': 71359977}, {'no': 71366462, 'now': '12/12/22(Mon)07:12:46', 'name': 'Anonymous', 'com': 'I did 960mg of dxm over the weekend and I feel like I destroyed my soul', 'time': 1670847166, 'resto': 71359977}]",1670847166,0.0,0.0,99.0,33.0
16,71355948,,,12/11/22(Sun)14:15:52,Anonymous,/mbti/ compliment edition,"<span class=""quote"">&gt;your type</span><br><span class=""quote"">&gt;What is the last compliment you received?</span><br><span class=""quote"">&gt;What compliment do you like to hear the most?</span><br><span class=""quote"">&gt;Bonus: is there a hobby you have that you wish you could share with others?</span><br><br><br>Don&#039;t know your type? Take a test here:<br>https://www.16personalities.com/fre<wbr>e-personality-test<br>https://sakinorva.net/functions<br><br>Myers-Briggs Type Indicator (MBTI) is an introspective self-report questionnaire indicating differing psychological preferences in how people perceive the world and make decisions. The test attempts to assign four categories: introversion or extraversion, sensing or intuition, thinking or feeling, judging or perceiving.<br><br>An introductory article:<br>https://www.myersbriggs.org/my-mbti<wbr>-personality-type/mbti-basics/<br><br>Bibliography of Jungian and MBTI derived typology<br>https://pastebin.com/NARysJik<br><br>Turbie&#039;s Wurbular funground, filled with additional tests and resources:<br>https://pastebin.com/QK0uSJaT <br><br>A bunch of documents pertaining to Isabel Briggs-Myers life including letters and homeschool workbooks: https://ufdc.ufl.edu/collections/my<wbr>ersbriggs<br><br>Big5 OCEAN test<br>https://www.truity.com/test/big-fiv<wbr>e-personality-test<br>https://www.scienceofpeople.com/per<wbr>sonality/<br><br>Previous thread (RIP, gone too soon): <a href=""/r9k/thread/71335364#p71335364"" class=""quotelink"">&gt;&gt;71335364</a>",compliments,.jpg,564,659,213,250,1670786152745712,1670786152,CfV6KPQpLiS0m13+mM/KsQ==,54292,0,,mbti-compliment-edition,0,215,52,"[{'no': 71366301, 'now': '12/12/22(Mon)06:43:31', 'name': 'Anonymous', 'com': '<a href=""#p71366214"" class=""quotelink"">&gt;&gt;71366214</a><br>ENTP according to PDB<br>It&#039;s called Glitch', 'time': 1670845411, 'resto': 71355948}, {'no': 71366317, 'now': '12/12/22(Mon)06:46:03', 'name': 'Anonymous', 'com': '<a href=""#p71366279"" class=""quotelink"">&gt;&gt;71366279</a><br>this<br>also no unsexy tier for c*nt', 'time': 1670845563, 'resto': 71355948}, {'no': 71366399, 'now': '12/12/22(Mon)07:00:20', 'name': 'Anonymous', 'com': 'How come INTPs are such assholes in private when they act meek and easygoing in public?', 'time': 1670846420, 'resto': 71355948}, {'no': 71366423, 'now': '12/12/22(Mon)07:04:59', 'name': 'Anonymous', 'com': '<a href=""#p71366399"" class=""quotelink"">&gt;&gt;71366399</a><br>inferior Fe makes them self conscious in social situations', 'time': 1670846699, 'resto': 71355948}, {'no': 71366459, 'now': '12/12/22(Mon)07:12:19', 'name': 'Anonymous', 'com': '<a href=""#p71366399"" class=""quotelink"">&gt;&gt;71366399</a><br>What did they say to you? INTPs wont sugarcoat their words but they also wont be needlessly cruel', 'time': 1670847139, 'resto': 71355948}]",1670847139,0.0,0.0,210.0,52.0
17,71366412,,,12/12/22(Mon)07:02:44,Anonymous,,ITS OVER cant escape it,slice7,.jpg,394,542,181,250,1670846564072453,1670846564,cPFlj7AX53eTb2tn0TchYw==,74925,0,,its-over-cant-escape-it,0,1,0,"[{'no': 71366458, 'now': '12/12/22(Mon)07:12:16', 'name': 'Anonymous', 'com': '<a href=""#p71366412"" class=""quotelink"">&gt;&gt;71366412</a><br>Really nice pic!', 'time': 1670847136, 'resto': 71366412}]",1670847136,0.0,0.0,,
18,71365738,,,12/12/22(Mon)05:33:58,Anonymous,,"Please, come back. I cannnot bear existence without you. I need you, I love you, I demand you.",BD60FDE5-E0F4-47E9-A2D4-D5EEA1B58E13,.jpg,3024,4032,187,250,1670841238579375,1670841238,Nrf3rAxymAJqpUNBZP/olw==,3993164,0,,please-come-back-i-cannnot-bear-existence-without,0,12,2,"[{'no': 71365943, 'now': '12/12/22(Mon)05:56:20', 'name': 'A', 'com': 'https://jobs.yoh.com/job-details/se<wbr>nior-software-engineer--full-stack-<wbr>with-aws-in-information-technology-<wbr>jobs-219955<br><br>found the listing... stock portfolio automation website is the best route... got my new domain now too... now Jesse we need to..... cook.... niggas know when I&#039;m coming clean... I&#039;M COMING TO CLUTCH SHIT...<br><br>https://www.youtube.com/watch?v=Vhh<wbr>_GeBPOhs', 'time': 1670842580, 'resto': 71365738}, {'no': 71366033, 'now': '12/12/22(Mon)06:06:58', 'name': 'Anonymous', 'com': '<a href=""#p71365788"" class=""quotelink"">&gt;&gt;71365788</a><br>Stop doing this. Stop it.', 'time': 1670843218, 'resto': 71365738}, {'no': 71366052, 'now': '12/12/22(Mon)06:08:40', 'name': 'Anonymous', 'com': 'You should CUT OFF YOUR GENITALS<br>You wont be needing THEM anymore<br>AHAHAHAHAHAHAHAHAHAHA', 'time': 1670843320, 'resto': 71365738}, {'no': 71366221, 'now': '12/12/22(Mon)06:30:51', 'name': 'A', 'com': 'https://jobs.yoh.com/job-details/se<wbr>nior-reactjs-nodejs-python-develope<wbr>r-in-application-development-jobs-2<wbr>12981<br><br>nvm its even easier than i thought it would be', 'time': 1670844651, 'resto': 71365738}, {'no': 71366457, 'now': '12/12/22(Mon)07:12:11', 'name': 'Anonymous', 'com': '<a href=""#p71366033"" class=""quotelink"">&gt;&gt;71366033</a><br>I used AI to generate an image of how she would look with her top unbuttoned', 'filename': 'tmpkn8r75d5', 'ext': '.png', 'w': 512, 'h': 512, 'tn_w': 125, 'tn_h': 125, 'tim': 1670847131417398, 'time': 1670847131, 'md5': '+fzBpQpybva8/oYvrI9RdA==', 'fsize': 277576, 'resto': 71365738}]",1670847131,0.0,0.0,7.0,1.0
19,71366327,,,12/12/22(Mon)06:47:44,Anonymous,,I wanna see what you fuckers can say to a queer like me.,B5FAC91F-AC15-4A70-9F44-C99969B9BC90,.jpg,3088,2316,250,187,1670845664912012,1670845664,JurFJ6b+WTBxQAqDk2jUaQ==,1722525,0,,i-wanna-see-what-you-fuckers-can-say-to-a-queer,0,10,2,"[{'no': 71366411, 'now': '12/12/22(Mon)07:02:29', 'name': 'Anonymous', 'com': '<a href=""#p71366327"" class=""quotelink"">&gt;&gt;71366327</a><br>i&#039;d bang you but still ur gross af because of all the lard,i&#039;d have put on my hazmat suit before digging out your guts. <br><br>Just so uknow: You still have life on EZ mode OP. Just put the fork down for a few months and it would change your life forever.', 'time': 1670846549, 'resto': 71366327}, {'no': 71366419, 'now': '12/12/22(Mon)07:03:40', 'name': 'Anonymous', 'com': 'Uhm...bros. We share a board with this thing.', 'filename': 'RyosukeDisgusted', 'ext': '.gif', 'w': 400, 'h': 300, 'tn_w': 125, 'tn_h': 93, 'tim': 1670846620793955, 'time': 1670846620, 'md5': 'zZZud8WoXRADNd2SOTI4ew==', 'fsize': 1721501, 'resto': 71366327}, {'no': 71366425, 'now': '12/12/22(Mon)07:05:07', 'name': 'Anonymous', 'com': 'Dude...<br>You look like If the humanity was an unfinished prototype', 'time': 1670846707, 'resto': 71366327}, {'no': 71366431, 'now': '12/12/22(Mon)07:06:44', 'name': 'Anonymous', 'com': 'You&#039;re fat and hairy but I&#039;m very desperate so I&#039;d still sleep with you<br>I would ask you to shave your belly though and maybe we could lose weight together', 'time': 1670846804, 'resto': 71366327}, {'no': 71366453, 'now': '12/12/22(Mon)07:11:41', 'name': 'Anonymous', 'com': 'I 100% unironically love this body type and would stay with you forever <br>you gave me an erection<br><br>something about being fat, lazy and low maintenance is so attractive to me<br>it makes me feel secure, like I don&#039;t have to really try to be a perfect boyfriend<br>you&#039;ll just love me for who I am and stay with me because im better than the alternative<br><br>i say this as a lean /fit/ anon<br>do you live in Australia by any chance?', 'filename': '1669027865712796', 'ext': '.jpg', 'w': 640, 'h': 813, 'tn_w': 98, 'tn_h': 125, 'tim': 1670847101541878, 'time': 1670847101, 'md5': 'yAQxVYyM5JdZzJolQfi+eQ==', 'fsize': 35376, 'resto': 71366327}]",1670847101,0.0,0.0,5.0,0.0
20,71366422,,,12/12/22(Mon)07:04:36,Anonymous,,"Why are women so based that they hardly commit any crimes? Men commit 80 percent, in some cases 90 or 95 percent of violent crimes. Women don&#039;t do that. Women set an example that all men should follow. Men can learn to be productive upstanding citizens if they look at how women conduct themselves.",309585076_163172139722880_4500226900873702995_n,.jpg,650,433,250,166,1670846676731758,1670846676,n6rU7Sy3T1oVHhnpQcM0RQ==,82422,0,,why-are-women-so-based-that-they-hardly-commit,0,2,1,"[{'no': 71366450, 'now': '12/12/22(Mon)07:10:32', 'name': 'Anonymous', 'com': '<a href=""#p71366422"" class=""quotelink"">&gt;&gt;71366422</a><br>The world has been so kind to women they never feel as though they need to commit a crime. They have never felt so wronged, so outcast, so distraught, that antisocial activity appealed to them.<br>Women are coddled beyond belief.', 'filename': '1658642924395306', 'ext': '.jpg', 'w': 540, 'h': 649, 'tn_w': 104, 'tn_h': 125, 'tim': 1670847032800643, 'time': 1670847032, 'md5': 'fwPUg5Pl/m/RJ7yaXnbmkg==', 'fsize': 32130, 'resto': 71366422}, {'no': 71366451, 'now': '12/12/22(Mon)07:10:43', 'name': 'Anonymous', 'com': '<a href=""#p71366422"" class=""quotelink"">&gt;&gt;71366422</a><br>As much as I believe women can be flawed, I have to admit you are right there. They commit less crime, are usually much more sensible and smart, and are very kind and nurturing. They do have a lot of very good qualities.', 'time': 1670847043, 'resto': 71366422}]",1670847043,0.0,0.0,,
21,71357338,,,12/11/22(Sun)16:01:13,Anonymous,/britfeel/,Blackouts tomorrow edition,france,.jpg,645,678,237,250,1670792473998416,1670792473,CcrJADMRUyOqedX7SaTS2Q==,70730,0,,britfeel,0,390,89,"[{'no': 71366402, 'now': '12/12/22(Mon)07:01:00', 'name': 'Anonymous', 'com': 'I wait till he takes the muffs off<br>Then I start just banging and banging much as I can', 'time': 1670846460, 'resto': 71357338}, {'no': 71366414, 'now': '12/12/22(Mon)07:03:13', 'name': 'Anonymous', 'com': '<a href=""#p71366394"" class=""quotelink"">&gt;&gt;71366394</a><br>You are unemployed yourself<br>You joker', 'time': 1670846593, 'resto': 71357338}, {'no': 71366445, 'now': '12/12/22(Mon)07:09:14', 'name': 'Anonymous', 'com': 'gay sex<br>gay sex britain', 'time': 1670846954, 'resto': 71357338}, {'no': 71366447, 'now': '12/12/22(Mon)07:09:38', 'name': 'Anonymous', 'com': 'https://youtu.be/o1Xsj9-3Pvo<br>Loved this song as a child, now as a man I feel like it&#039;s really relevant to how I feel about things at the moment.<br>Reading the Wikipedia article and it was released the day I was born..', 'time': 1670846978, 'resto': 71357338}, {'no': 71366449, 'now': '12/12/22(Mon)07:09:47', 'name': 'Anonymous', 'com': '<a href=""#p71366394"" class=""quotelink"">&gt;&gt;71366394</a><br>I could totally be your neighbor.', 'time': 1670846987, 'resto': 71357338}]",1670846987,0.0,0.0,385.0,89.0
22,71363532,,,12/12/22(Mon)01:01:46,Anonymous,,i am outrageously addicted to cocaine i have spent 2500$ on it this week alone,1670463179641635,.jpg,472,461,250,244,1670824906621764,1670824906,YiAMzhAsmsVZYdB1fLBd0w==,25555,0,,i-am-outrageously-addicted-to-cocaine-i-have,0,30,1,"[{'no': 71364680, 'now': '12/12/22(Mon)03:02:18', 'name': 'cum producer', 'com': 'Please check the board for existing threads about your topic before creating a new one.<br><br><a href=""/r9k/thread/71359977#p71359977"" class=""quotelink"">&gt;&gt;71359977</a>', 'time': 1670832138, 'resto': 71363532}, {'no': 71364830, 'now': '12/12/22(Mon)03:27:59', 'name': 'Anonymous', 'com': '<a href=""#p71364680"" class=""quotelink"">&gt;&gt;71364680</a><br>thats a different tread m8', 'time': 1670833679, 'resto': 71363532}, {'no': 71365643, 'now': '12/12/22(Mon)05:22:19', 'name': 'A', 'com': '<a href=""#p71363532"" class=""quotelink"">&gt;&gt;71363532</a><br>add some coffee to the mix... it&#039;s what I needed to better ration during my routines...', 'time': 1670840539, 'resto': 71363532}, {'no': 71366191, 'now': '12/12/22(Mon)06:25:52', 'name': 'Anonymous', 'com': '<a href=""#p71364634"" class=""quotelink"">&gt;&gt;71364634</a><br><br>My dude, 40 is pretty insane !<br>How is your body holding up ?<br>When I binge and something like 5 a week my nose ends up pretty wrecked even when using nasal sprays and stuff.', 'time': 1670844352, 'resto': 71363532}, {'no': 71366446, 'now': '12/12/22(Mon)07:09:20', 'name': 'Anonymous', 'com': '<a href=""#p71363532"" class=""quotelink"">&gt;&gt;71363532</a><br>post lines anon', 'time': 1670846960, 'resto': 71363532}]",1670846960,0.0,0.0,25.0,1.0
