,no,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,country,bumplimit,imagelimit,semantic_url,country_name,replies,images,omitted_posts,omitted_images,last_replies,last_modified,sub
76,127107837,12/13/22(Tue)06:07:01,Anonymous,Should we train our ngubus for 2026?,1597856481843,.jpg,1024,576,250,140,1670929621346263,1670929621,G3RgxgzHY1sX5h3Zxh+J2A==,91324,0,IN,0,0,should-we-train-our-ngubus-for-2026,India,45,5,40.0,2.0,"[{'no': 127108914, 'now': '12/13/22(Tue)06:51:54', 'name': 'Anonymous', 'com': '<a href=""#p127108777"" class=""quotelink"">&gt;&gt;127108777</a><br><span class=""quote"">&gt;Hottentot Venus order of beauty</span><br>I&#039;m about to ACT UP', 'filename': '_87508513_spl', 'ext': '.jpg', 'w': 976, 'h': 734, 'tn_w': 124, 'tn_h': 94, 'tim': 1670932314587705, 'time': 1670932314, 'md5': 'Gh3Pwbbw39dbHcgezsc/oQ==', 'fsize': 115769, 'resto': 127107837, 'country': 'HU', 'country_name': 'Hungary'}, {'no': 127108954, 'now': '12/13/22(Tue)06:53:28', 'name': 'Anonymous', 'com': '<a href=""#p127108822"" class=""quotelink"">&gt;&gt;127108822</a><br>this', 'filename': '58a62c727be1d.image', 'ext': '.jpg', 'w': 376, 'h': 500, 'tn_w': 94, 'tn_h': 125, 'tim': 1670932408755529, 'time': 1670932408, 'md5': '/Yaj8PVLpvIMQeXVz+c5lw==', 'fsize': 35505, 'resto': 127107837, 'country': 'ID', 'country_name': 'Indonesia'}, {'no': 127108979, 'now': '12/13/22(Tue)06:54:34', 'name': 'Anonymous', 'com': '<a href=""#p127108777"" class=""quotelink"">&gt;&gt;127108777</a><br><span class=""quote"">&gt;They are ugly ass fuck bro.</span><br><br>She&#039;s literally more attractive than the average Indian', 'filename': 'isolated-jarawa-tribe-survival-in-the-modern-world-8', 'ext': '.jpg', 'w': 700, 'h': 394, 'tn_w': 125, 'tn_h': 70, 'tim': 1670932474331342, 'time': 1670932474, 'md5': 'h/VqFdArYD33vRDgTMOIIQ==', 'fsize': 49820, 'resto': 127107837, 'country': 'AU', 'country_name': 'Australia'}, {'no': 127108980, 'now': '12/13/22(Tue)06:54:36', 'name': 'Anonymous', 'com': '<a href=""#p127108777"" class=""quotelink"">&gt;&gt;127108777</a><br>our abos are also eldritch looking fuckers yet the british settlers still stuck their dick in them. im sure these Hottentot Venuses would be right up someone&#039;s alley', 'time': 1670932476, 'resto': 127107837, 'country': 'AU', 'country_name': 'Australia'}, {'no': 127109003, 'now': '12/13/22(Tue)06:56:00', 'name': 'Anonymous', 'com': '<a href=""#p127108842"" class=""quotelink"">&gt;&gt;127108842</a><br>The tribe is located on North Sentinel Island, a relatively remote place off the eastern coast of India/Western coast of Thailand in the Adaman Sea. They are called the North Sentinelese and they have zero interest in ever meeting outsiders to the point they&#039;ll pretty much attack anyone who comes near the place with spears and arrows. <br>The ngubu name is just a meme people here use as a blanket term for Africans or anyone with dark skin really.', 'time': 1670932560, 'resto': 127107837, 'country': 'US', 'country_name': 'United States'}]",1670932560,
77,127108876,12/13/22(Tue)06:50:01,Anonymous,"How did Croatia get so good out of nowhere? <br>Just realized the WC finals can be with the same teams all over again, in a row.",headshots_1531337435182.0,.jpg,1200,800,250,166,1670932201357396,1670932201,FrfhR1CqQrvXbMCy0PmJQw==,133263,0,BR,0,0,how-did-croatia-get-so-good-out-of-nowhere,Brazil,6,0,1.0,0.0,"[{'no': 127108906, 'now': '12/13/22(Tue)06:51:18', 'name': 'Anonymous', 'com': '<a href=""#p127108876"" class=""quotelink"">&gt;&gt;127108876</a><br>if you even doubt that it&#039;s final rerun you are retard.', 'time': 1670932278, 'resto': 127108876, 'country': 'GE', 'country_name': 'Georgia'}, {'no': 127108910, 'now': '12/13/22(Tue)06:51:38', 'name': 'Anonymous', 'com': '<a href=""#p127108876"" class=""quotelink"">&gt;&gt;127108876</a><br>American author Earnest Hemingway was asked how he went bankrupt, his reply was, gradually then suddenly.', 'time': 1670932298, 'resto': 127108876, 'country': 'HR', 'country_name': 'Croatia'}, {'no': 127108951, 'now': '12/13/22(Tue)06:53:19', 'name': 'Anonymous', 'com': '<a href=""#p127108876"" class=""quotelink"">&gt;&gt;127108876</a><br>best midfield in world, great mentality, decent gk. i remember back in euro 2016 and wc 2014 people were kind of disappointed in their performances since they expected more of them, so its not out of nowhere', 'time': 1670932399, 'resto': 127108876, 'country': 'IN', 'country_name': 'India'}, {'no': 127108965, 'now': '12/13/22(Tue)06:54:00', 'name': 'Anonymous', 'com': 'They&#039;ve the best midfield this world cup and their defence is really solid', 'time': 1670932440, 'resto': 127108876, 'country': 'IL', 'country_name': 'Israel'}, {'no': 127108968, 'now': '12/13/22(Tue)06:54:04', 'name': 'Anonymous', 'com': '<a href=""#p127108876"" class=""quotelink"">&gt;&gt;127108876</a><br>I thought they were bullshiting at first as well, but then i remember they were in the 98 semis, and then since then have in less than 30 years, as many semis than England ever had.<br>if anything, Croatia is more relevant in Football than England and their mid ass Mickey Mouse rigged 1966 World Cup.<br><br>Croatia is the Pride of Eastern European Football.', 'time': 1670932444, 'resto': 127108876, 'country': 'FR', 'country_name': 'France'}]",1670932444,
78,127106225,12/13/22(Tue)04:41:04,Anonymous,They were supposed to be the dark horse. What happened?,Flag-Serbia,.jpg,800,534,250,166,1670924464990135,1670924464,yDjk0OroNalbQQJEd66efg==,44709,0,PL,0,0,serbia,Poland,14,1,9.0,1.0,"[{'no': 127107430, 'now': '12/13/22(Tue)05:46:46', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;perennial chokers spammed by poltards choke</span><br>thread/', 'time': 1670928406, 'resto': 127106225, 'country': 'XE', 'country_name': 'England'}, {'no': 127107502, 'now': '12/13/22(Tue)05:50:09', 'name': 'Anonymous', 'com': '<a href=""#p127106225"" class=""quotelink"">&gt;&gt;127106225</a><br>They taunted the albanian players of Switzerland again, boosting their combativity by 200% and got sent home by them, AGAIN.<br>Albanians are like cryptonite to serbs.<br>I reckon every single team should call in an Albanian shitter if they know they will have to face Serbia. Guaranteed he will go super sayan and eliminate them.', 'time': 1670928609, 'resto': 127106225, 'country': 'FR', 'country_name': 'France'}, {'no': 127108867, 'now': '12/13/22(Tue)06:49:37', 'name': 'Anonymous', 'com': '<a href=""#p127106369"" class=""quotelink"">&gt;&gt;127106369</a><br>luck had nothing nothing to do with it<br>you completely btfo cameroon and then take 2 goals from counter attacks', 'time': 1670932177, 'resto': 127106225, 'country': 'HR', 'country_name': 'Croatia'}, {'no': 127108923, 'now': '12/13/22(Tue)06:52:15', 'name': 'Anonymous', 'com': 'Unbalanced team.<br><br>No talisman player in the back.<br><br>It was contentious until the end, so I&#039;m happy.', 'time': 1670932335, 'resto': 127106225, 'country': 'RS', 'country_name': 'Serbia'}, {'no': 127108964, 'now': '12/13/22(Tue)06:53:56', 'name': 'Anonymous', 'com': '<a href=""#p127106225"" class=""quotelink"">&gt;&gt;127106225</a><br><span class=""quote"">&gt;dark horse</span><br>lol. lmao. only the drooling retards here who get hyped up every time we somehow qualify believed we could do anything. I can’t believe someone outside of Serbia actually thought we are gonna pass the group. until we improve our loser mentality, we will never do anything, no matter how good on paper our team is', 'time': 1670932436, 'resto': 127106225, 'country': 'RS', 'country_name': 'Serbia'}]",1670932436,Serbia
79,127107950,12/13/22(Tue)06:11:42,Anonymous,"How are you going to cope with the void in your soul when the WC finish?<br>I dont care if we win or lose, after sunday the nightmare begins",6079B6F4-DADC-453F-828E-969F73A90250,.jpg,243,250,243,250,1670929902692330,1670929902,rB7K7m9Wrg5cPe04lVJncw==,8095,0,AR,0,0,how-are-you-going-to-cope-with-the-void-in-your,Argentina,13,2,8.0,1.0,"[{'no': 127108082, 'now': '12/13/22(Tue)06:16:54', 'name': 'Anonymous', 'com': '<a href=""#p127107950"" class=""quotelink"">&gt;&gt;127107950</a><br>I am not a kid to feel something for a ball game, after you turn 21 your prefrontal cortex finishes its development and its impossible to enjoy anything beside sex and earning money.', 'filename': '2d0', 'ext': '.png', 'w': 600, 'h': 800, 'tn_w': 93, 'tn_h': 125, 'tim': 1670930214943627, 'time': 1670930214, 'md5': 'zBTrfLcwDXn6ZCt+U6HzpA==', 'fsize': 84293, 'resto': 127107950, 'country': 'BR', 'country_name': 'Brazil'}, {'no': 127108166, 'now': '12/13/22(Tue)06:20:15', 'name': 'Anonymous', 'com': '<a href=""#p127107950"" class=""quotelink"">&gt;&gt;127107950</a><br>im ten times more involved emotionally in bundesliga. I feel exhausted from watching every single match', 'time': 1670930415, 'resto': 127107950, 'country': 'DE', 'country_name': 'Germany'}, {'no': 127108226, 'now': '12/13/22(Tue)06:22:22', 'name': 'Anonymous', 'com': '<a href=""#p127107950"" class=""quotelink"">&gt;&gt;127107950</a><br>Christmas soon!', 'time': 1670930542, 'resto': 127107950, 'country': 'HR', 'country_name': 'Croatia'}, {'no': 127108248, 'now': '12/13/22(Tue)06:23:09', 'name': 'Anonymous', 'com': '<a href=""#p127107950"" class=""quotelink"">&gt;&gt;127107950</a><br>Real football will return, and Arsenal are going to win the premier league .<br>I wish the wc was over already', 'time': 1670930589, 'resto': 127107950, 'country': 'PT', 'country_name': 'Portugal'}, {'no': 127108930, 'now': '12/13/22(Tue)06:52:33', 'name': 'Anonymous', 'com': '<a href=""#p127108082"" class=""quotelink"">&gt;&gt;127108082</a><br><br>your flag says brazil but your post says japan<br><br><a href=""#p127108166"" class=""quotelink"">&gt;&gt;127108166</a><br><br>and this guy is clearly a turk. whats the point of the flags desu', 'time': 1670932353, 'resto': 127107950, 'country': 'IE', 'country_name': 'Ireland'}]",1670932353,
80,127108846,12/13/22(Tue)06:48:53,Anonymous,Who was in the wrong here?,3200129_0000q,.png,1273,954,250,187,1670932133035783,1670932133,2bRXya7APLgUc0/4NBRYxw==,1533458,0,DE,0,0,who-was-in-the-wrong-here,Germany,1,0,,,"[{'no': 127108925, 'now': '12/13/22(Tue)06:52:18', 'name': 'Anonymous', 'com': 'ok now this is epic', 'time': 1670932338, 'resto': 127108846, 'country': 'HR', 'country_name': 'Croatia'}]",1670932338,
81,127108649,12/13/22(Tue)06:40:41,Anonymous,I pledge my support to France in this World Cup<br><br>Allez le Bleus!,"Flag_of_France_(1794–1815,_1830–1974,_2020–present).svg",.png,1200,800,250,166,1670931641338967,1670931641,PU/kFyqNW2FLLOTy0f7FQg==,1250,0,PT,0,0,i-pledge-my-support-to-france-in-this-world-cup,Portugal,4,1,,,"[{'no': 127108687, 'now': '12/13/22(Tue)06:42:42', 'name': 'Anonymous', 'com': '<a href=""#p127108649"" class=""quotelink"">&gt;&gt;127108649</a><br>Anulo mufa', 'time': 1670931762, 'resto': 127108649, 'country': 'FR', 'country_name': 'France'}, {'no': 127108704, 'now': '12/13/22(Tue)06:43:13', 'name': 'Anonymous', 'com': 'They will do it for him', 'filename': '1670849893609848', 'ext': '.jpg', 'w': 1024, 'h': 576, 'tn_w': 125, 'tn_h': 70, 'tim': 1670931793312025, 'time': 1670931793, 'md5': 'ZW5bia0Ca74L8A6yHmJASw==', 'fsize': 72960, 'resto': 127108649, 'country': 'DE', 'country_name': 'Germany'}, {'no': 127108827, 'now': '12/13/22(Tue)06:48:05', 'name': 'Anonymous', 'com': 'A win for France is a win for BLM!', 'time': 1670932085, 'resto': 127108649, 'country': 'AR', 'country_name': 'Argentina'}, {'no': 127108907, 'now': '12/13/22(Tue)06:51:21', 'name': 'Anonymous', 'com': '<a href=""#p127108827"" class=""quotelink"">&gt;&gt;127108827</a><br>No. French didn&#039;t kneel.', 'time': 1670932281, 'resto': 127108649, 'country': 'BA', 'country_name': 'Bosnia and Herzegovina'}]",1670932281,
82,127108492,12/13/22(Tue)06:33:34,Anonymous,MTF bros we can&#039;t stop winning,file,.png,1037,760,250,183,1670931214345332,1670931214,3QezatFT21XpJbrIDX5tPw==,691551,0,DE,0,0,mtf-bros-we-cant-stop-winning,Germany,3,0,,,"[{'no': 127108549, 'now': '12/13/22(Tue)06:36:01', 'name': 'Anonymous', 'com': 'Why are women (female) so shit?', 'time': 1670931361, 'resto': 127108492, 'country': 'XE', 'country_name': 'England'}, {'no': 127108849, 'now': '12/13/22(Tue)06:48:59', 'name': 'Anonymous', 'com': '<a href=""#p127108492"" class=""quotelink"">&gt;&gt;127108492</a><br><span class=""quote"">&gt;MTF bros</span><br><span class=""quote"">&gt;bros</span><br>The joke writes itself', 'time': 1670932139, 'resto': 127108492, 'country': 'IN', 'country_name': 'India'}, {'no': 127108899, 'now': '12/13/22(Tue)06:51:02', 'name': 'Anonymous', 'com': '<a href=""#p127108492"" class=""quotelink"">&gt;&gt;127108492</a><br>ah, so THIS is the white man&#039;s non-pozzed sport I&#039;ve been hearing about', 'time': 1670932262, 'resto': 127108492, 'country': 'AR', 'country_name': 'Argentina'}]",1670932262,
83,127106678,12/13/22(Tue)05:08:08,Anonymous,ZA DOM,croatia,.webm,720,720,250,250,1670926088221093,1670926088,XA8OxwHBQoWVBPVgjyMerQ==,2946602,0,LT,0,0,za-dom,Lithuania,14,6,9.0,4.0,"[{'no': 127107715, 'now': '12/13/22(Tue)06:00:27', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;tfw no darkie gf</span><br>Why even live?', 'filename': '1608796801211', 'ext': '.png', 'w': 916, 'h': 788, 'tn_w': 125, 'tn_h': 107, 'tim': 1670929227434221, 'time': 1670929227, 'md5': 'k/liOfA2vhdjQ31AsbMI6A==', 'fsize': 539821, 'resto': 127106678, 'country': 'DE', 'country_name': 'Germany'}, {'no': 127107745, 'now': '12/13/22(Tue)06:02:27', 'name': 'Anonymous', 'com': '<a href=""#p127106733"" class=""quotelink"">&gt;&gt;127106733</a><br>Is it common that packs of french and english girls (black) travel to the adria coast to have fun with white men? Asking for a friend.', 'time': 1670929347, 'resto': 127106678, 'country': 'DE', 'country_name': 'Germany'}, {'no': 127108024, 'now': '12/13/22(Tue)06:14:40', 'name': 'Anonymous', 'com': '<a href=""#p127106831"" class=""quotelink"">&gt;&gt;127106831</a><br><a href=""#p127107331"" class=""quotelink"">&gt;&gt;127107331</a><br>Do you have black girls in Argentina?', 'filename': '1666794695284554', 'ext': '.jpg', 'w': 1080, 'h': 1308, 'tn_w': 103, 'tn_h': 125, 'tim': 1670930080334506, 'time': 1670930080, 'md5': '7EEqlsrZ7mvf5B2gEXhkZA==', 'fsize': 321754, 'resto': 127106678, 'country': 'LT', 'country_name': 'Lithuania'}, {'no': 127108174, 'now': '12/13/22(Tue)06:20:36', 'name': 'Anonymous', 'com': '<a href=""#p127107745"" class=""quotelink"">&gt;&gt;127107745</a><br>yes. Croatia is sex tourism destination for women', 'time': 1670930436, 'resto': 127106678, 'country': 'HR', 'country_name': 'Croatia'}, {'no': 127108887, 'now': '12/13/22(Tue)06:50:34', 'name': 'Anonymous', 'com': '<a href=""#p127108024"" class=""quotelink"">&gt;&gt;127108024</a><br>Almost none, but I&#039;m not from buenos aires. There you may see some.', 'time': 1670932234, 'resto': 127106678, 'country': 'AR', 'country_name': 'Argentina'}]",1670932234,
84,127106283,12/13/22(Tue)04:43:59,Anonymous,Can they win a game without fouling every 30 seconds and getting helped along the way by refball?,Flag-Argentina,.jpg,800,500,250,156,1670924639184128,1670924639,wl9Vad/Nej8teAhZFH3p6w==,19372,0,XE,0,0,what-do-we-think-lads,England,18,2,13.0,2.0,"[{'no': 127107192, 'now': '12/13/22(Tue)05:35:22', 'name': 'Anonymous', 'com': '<a href=""#p127106283"" class=""quotelink"">&gt;&gt;127106283</a><br>I can tell this is going to be a civil thread where level-headed discussion prevails.', 'time': 1670927722, 'resto': 127106283, 'country': 'XE', 'country_name': 'England'}, {'no': 127108598, 'now': '12/13/22(Tue)06:37:55', 'name': 'Anonymous', 'com': '<a href=""#p127106283"" class=""quotelink"">&gt;&gt;127106283</a><br>No', 'time': 1670931475, 'resto': 127106283, 'country': 'MX', 'country_name': 'Mexico'}, {'no': 127108636, 'now': '12/13/22(Tue)06:39:44', 'name': 'Anonymous', 'com': '<a href=""#p127106559"" class=""quotelink"">&gt;&gt;127106559</a><br>Mutts law', 'time': 1670931584, 'resto': 127106283, 'country': 'NL', 'country_name': 'Netherlands'}, {'no': 127108679, 'now': '12/13/22(Tue)06:42:19', 'name': 'Anonymous', 'com': '<a href=""#p127106871"" class=""quotelink"">&gt;&gt;127106871</a><br>I love brazil bros. Always good takes.', 'time': 1670931739, 'resto': 127106283, 'country': 'TN', 'country_name': 'Tunisia'}, {'no': 127108874, 'now': '12/13/22(Tue)06:49:51', 'name': 'Anonymous', 'com': 'If you aren’t fouling you aren’t trying hard enough', 'time': 1670932191, 'resto': 127106283, 'country': 'AU', 'country_name': 'Australia'}]",1670932191,what do we think lads?
85,127103034,12/13/22(Tue)00:42:01,Anonymous,Just one more day and I won&#039;t have to hear about this historically worthless country again for four years,starthing,.png,1200,1200,250,250,1670910121800148,1670910121,jFhpH9WoNQj2+3DvCOtE2g==,371541,0,XW,0,0,just-one-more-day-and-i-wont-have-to-hear-about,Wales,68,3,63.0,3.0,"[{'no': 127108658, 'now': '12/13/22(Tue)06:41:07', 'name': 'Anonymous', 'com': '<a href=""#p127103086"" class=""quotelink"">&gt;&gt;127103086</a><br>amazing post', 'time': 1670931667, 'resto': 127103034, 'country': 'CR', 'country_name': 'Costa Rica'}, {'no': 127108717, 'now': '12/13/22(Tue)06:43:40', 'name': 'Anonymous', 'com': '<a href=""#p127103046"" class=""quotelink"">&gt;&gt;127103046</a><br>based bro', 'time': 1670931820, 'resto': 127103034, 'country': 'AR', 'country_name': 'Argentina'}, {'no': 127108745, 'now': '12/13/22(Tue)06:44:42', 'name': 'Anonymous', 'com': 'I love Modric', 'time': 1670931882, 'resto': 127103034, 'country': 'US', 'country_name': 'United States'}, {'no': 127108778, 'now': '12/13/22(Tue)06:45:54', 'name': 'Anonymous', 'com': '<a href=""#p127103086"" class=""quotelink"">&gt;&gt;127103086</a><br>kek', 'time': 1670931954, 'resto': 127103034, 'country': 'BR', 'country_name': 'Brazil'}, {'no': 127108834, 'now': '12/13/22(Tue)06:48:12', 'name': 'Anonymous', 'com': '<a href=""#p127103623"" class=""quotelink"">&gt;&gt;127103623</a><br>Hoy women with these huge italian noses are tthe most attractive to me', 'time': 1670932092, 'resto': 127103034, 'country': 'BR', 'country_name': 'Brazil'}]",1670932092,
86,127108589,12/13/22(Tue)06:37:26,Anonymous,Brazil tried to warn us but we didn&#039;t listen anons...,argies,.png,767,867,221,250,1670931446515152,1670931446,zGJ4YHphs5OiSZobxIjmcQ==,1303881,0,IT,0,0,so-argentina-was-the-villain-all-along,Italy,3,0,,,"[{'no': 127108632, 'now': '12/13/22(Tue)06:39:37', 'name': 'Anonymous', 'com': 'TOTAL', 'time': 1670931577, 'resto': 127108589, 'country': 'HU', 'country_name': 'Hungary'}, {'no': 127108791, 'now': '12/13/22(Tue)06:46:26', 'name': 'Anonymous', 'com': 'of course <br>we are le evil nazis who savagely brutalized le innocent flowers of multiculturalism from netherland<br>losing to France would be le epic win for BLM', 'time': 1670931986, 'resto': 127108589, 'country': 'AR', 'country_name': 'Argentina'}, {'no': 127108823, 'now': '12/13/22(Tue)06:47:48', 'name': 'Anonymous', 'com': '<a href=""#p127108589"" class=""quotelink"">&gt;&gt;127108589</a><br>But Brazilians hate Europeans and will ALWAYS stand by their Conmebol bros before anything else. Goku and Vegeta, etc.', 'time': 1670932068, 'resto': 127108589, 'country': 'MX', 'country_name': 'Mexico'}]",1670932068,So Argentina was the villain all along?
87,127107830,12/13/22(Tue)06:06:29,Anonymous,Fucking powerful,Screenshot_20221213-220557_Chrome,.jpg,717,1162,154,250,1670929589247926,1670929589,S9Xuy4g4SZzOB97+DxLZEw==,443207,0,AU,0,0,fucking-powerful,Australia,5,2,,,"[{'no': 127107850, 'now': '12/13/22(Tue)06:07:31', 'name': 'Anonymous', 'com': 'What position did she play in and how does she compare to our the talented Anne frank up top?', 'time': 1670929651, 'resto': 127107830, 'country': 'XE', 'country_name': 'England'}, {'no': 127107856, 'now': '12/13/22(Tue)06:07:35', 'name': 'Anonymous', 'com': 'Sports', 'time': 1670929655, 'resto': 127107830, 'country': 'US', 'country_name': 'United States'}, {'no': 127107867, 'now': '12/13/22(Tue)06:08:04', 'name': 'Anonymous', 'com': '/sp/ - Sports', 'time': 1670929684, 'resto': 127107830, 'country': 'XE', 'country_name': 'England'}, {'no': 127108101, 'now': '12/13/22(Tue)06:17:37', 'name': 'Anonymous', 'com': '<a href=""#p127107850"" class=""quotelink"">&gt;&gt;127107850</a><br>Best one for splurts of cum', 'filename': 'gettyimages-605614814-612x612', 'ext': '.jpg', 'w': 438, 'h': 612, 'tn_w': 89, 'tn_h': 125, 'tim': 1670930257707620, 'time': 1670930257, 'md5': 'oIYMr8b79Qo50MfNJMCDIg==', 'fsize': 37296, 'resto': 127107830, 'country': 'AU', 'country_name': 'Australia'}, {'no': 127108818, 'now': '12/13/22(Tue)06:47:34', 'name': 'Anonymous', 'com': '<a href=""#p127107830"" class=""quotelink"">&gt;&gt;127107830</a><br>Zam', 'filename': '1670900851003113', 'ext': '.jpg', 'w': 749, 'h': 436, 'tn_w': 125, 'tn_h': 72, 'tim': 1670932054007517, 'time': 1670932054, 'md5': 'w1/xuPVKlNuxtjPxVQDcvg==', 'fsize': 81011, 'resto': 127107830, 'country': 'AU', 'country_name': 'Australia'}]",1670932054,
